line_id,molecule,transition,E(K),Aij(s-1),freq
h2_v6_j11__v2_j11,h2,v6_j11__v2_j11,17246.6016358,3.379e-08,359360.869456923
h2_v6_j11__v2_j9,h2,v6_j11__v2_j9,19992.97096099,2.976e-07,416585.9210578971
h2_v6_j11__v3_j13,h2,v6_j11__v3_j13,9544.32273659,7.202e-09,198871.4176524414
h2_v6_j11__v3_j11,h2,v6_j11__v3_j11,12440.76118772,2.421e-07,259223.40247279804
h2_v6_j11__v3_j9,h2,v6_j11__v3_j9,15030.59276556,8.566e-07,313186.73665381665
h2_v6_j11__v4_j13,h2,v6_j11__v4_j13,5245.85973026,6.456e-08,109305.98117382955
h2_v6_j11__v4_j11,h2,v6_j11__v4_j11,7960.90320244,6.875e-07,165878.30790692105
h2_v6_j11__v4_j9,h2,v6_j11__v4_j9,10393.93303033,7.882e-07,216574.4237463602
h2_v6_j11__v5_j13,h2,v6_j11__v5_j13,1281.10792636,4.763e-09,26693.957917439315
h2_v6_j11__v5_j11,h2,v6_j11__v5_j11,3811.11014894,3.125e-07,79410.650610511
h2_v6_j11__v5_j9,h2,v6_j11__v5_j9,6085.18732018,6.268e-08,126794.7304846931
h2_v6_j11__v6_j9,h2,v6_j11__v6_j9,2110.62080485,1.405e-07,43978.201824430544
h2_v6_j12__v0_j14,h2,v6_j12__v0_j14,23704.18932617,3.489e-10,493915.16461665113
h2_v6_j12__v0_j12,h2,v6_j12__v0_j12,27304.60001963,1.269e-10,568935.550923833
h2_v6_j12__v0_j10,h2,v6_j12__v0_j10,30567.28732884,5.526e-09,636918.9237043563
h2_v6_j12__v1_j14,h2,v6_j12__v1_j14,18527.17024528,4.07e-09,386043.5898339469
h2_v6_j12__v1_j12,h2,v6_j12__v1_j12,21933.63467604,3.023e-09,457022.7917348559
h2_v6_j12__v1_j10,h2,v6_j12__v1_j10,25023.94275342,5.957e-08,521414.3641169657
h2_v6_j12__v2_j14,h2,v6_j12__v2_j14,13675.1100468,1.816e-08,284943.05951476196
h2_v6_j12__v2_j12,h2,v6_j12__v2_j12,16889.90950639,3.46e-08,351928.6114121181
h2_v6_j12__v2_j10,h2,v6_j12__v2_j10,19810.47123593,2.981e-07,412783.2437967099
h2_v6_j12__v3_j14,h2,v6_j12__v3_j14,9147.81569578,9.086e-09,190609.5514633657
h2_v6_j12__v3_j12,h2,v6_j12__v3_j12,12171.34416303,2.413e-07,253609.66254399237
h2_v6_j12__v3_j10,h2,v6_j12__v3_j10,14923.26754394,7.906e-07,310950.44188859395
h2_v6_j12__v4_j14,h2,v6_j12__v4_j14,4948.80924609,4.753e-08,103116.45337477922
h2_v6_j12__v4_j12,h2,v6_j12__v4_j12,7779.21052042,6.513e-07,162092.44669417446
h2_v6_j12__v4_j10,h2,v6_j12__v4_j10,10361.8271545,5.827e-07,215905.4458400697
h2_v6_j12__v5_j14,h2,v6_j12__v5_j14,1086.11990432,2.222e-09,22631.06676858083
h2_v6_j12__v5_j12,h2,v6_j12__v5_j12,3718.73751241,3.285e-07,77485.91716571784
h2_v6_j12__v5_j10,h2,v6_j12__v5_j10,6129.22655674,1.615e-07,127712.35928337593
h2_v6_j12__v6_j10,h2,v6_j12__v6_j10,2232.82254344,1.849e-07,46524.47290763883
h2_v6_j13__v0_j15,h2,v6_j13__v0_j15,22994.26989098,3.274e-10,479122.84373734926
h2_v6_j13__v0_j13,h2,v6_j13__v0_j13,26735.12938202,1.378e-10,557069.7081460349
h2_v6_j13__v0_j11,h2,v6_j13__v0_j11,30176.29259475,5.869e-09,628771.9153508962
h2_v6_j13__v1_j15,h2,v6_j13__v1_j15,17921.46680611,3.949e-09,373422.77797027194
h2_v6_j13__v1_j13,h2,v6_j13__v1_j13,21458.61508311,3.167e-09,447124.9894008553
h2_v6_j13__v1_j11,h2,v6_j13__v1_j11,24716.26450357,6.103e-08,515003.3896123092
h2_v6_j13__v2_j15,h2,v6_j13__v2_j15,13172.74247649,1.826e-08,274475.417792301
h2_v6_j13__v2_j13,h2,v6_j13__v2_j13,16508.13187624,3.543e-08,343973.65634287597
h2_v6_j13__v2_j11,h2,v6_j13__v2_j11,19584.77240345,2.905e-07,408080.4431877444
h2_v6_j13__v3_j15,h2,v6_j13__v3_j15,8749.00787809,1.02e-08,182299.74486275372
h2_v6_j13__v3_j13,h2,v6_j13__v3_j13,11882.49350424,2.399e-07,247590.99138326288
h2_v6_j13__v3_j11,h2,v6_j13__v3_j11,14778.93195537,7.042e-07,307942.97620361956
h2_v6_j13__v4_j15,h2,v6_j13__v4_j15,4655.12926941,3.515e-08,96997.15555655035
h2_v6_j13__v4_j13,h2,v6_j13__v4_j13,7584.03049648,6.128e-07,158025.5548748547
h2_v6_j13__v4_j11,h2,v6_j13__v4_j11,10299.07396866,3.893e-07,214597.88160794624
h2_v6_j13__v5_j15,h2,v6_j13__v5_j15,900.85002731,9.236e-10,18770.668906297713
h2_v6_j13__v5_j13,h2,v6_j13__v5_j13,3619.27869402,3.458e-07,75413.53164846917
h2_v6_j13__v5_j11,h2,v6_j13__v5_j11,6149.2809166,3.076e-07,128130.22434154089
h2_v6_j13__v6_j11,h2,v6_j13__v6_j11,2338.17076766,2.304e-07,48719.57373102987
h2_v6_j14__v0_j16,h2,v6_j14__v0_j16,22267.63278929,3.047e-10,463982.1832085562
h2_v6_j14__v0_j14,h2,v6_j14__v0_j14,26130.716507,1.492e-10,544475.7872760078
h2_v6_j14__v0_j12,h2,v6_j14__v0_j12,29731.12720046,6.082e-09,619496.1735831895
h2_v6_j14__v1_j16,h2,v6_j14__v1_j16,17303.47018392,3.787e-09,360545.81773419597
h2_v6_j14__v1_j14,h2,v6_j14__v1_j14,20953.69742611,3.323e-09,436604.21249330346
h2_v6_j14__v1_j12,h2,v6_j14__v1_j12,24360.16185687,6.099e-08,507583.4143942125
h2_v6_j14__v2_j16,h2,v6_j14__v2_j16,12662.75923428,1.796e-08,263849.09121509147
h2_v6_j14__v2_j14,h2,v6_j14__v2_j14,16101.63722762,3.628e-08,335503.6821739101
h2_v6_j14__v2_j12,h2,v6_j14__v2_j12,19316.43668721,2.754e-07,402489.23407126626
h2_v6_j14__v3_j16,h2,v6_j14__v3_j16,8347.64083747,1.052e-08,173936.61270869765
h2_v6_j14__v3_j14,h2,v6_j14__v3_j14,11574.34287661,2.38e-07,241170.17412272227
h2_v6_j14__v3_j12,h2,v6_j14__v3_j12,14597.87134386,6.032e-07,304170.2852033489
h2_v6_j14__v4_j16,h2,v6_j14__v4_j16,4364.504052,2.614e-08,90941.5085937439
h2_v6_j14__v4_j14,h2,v6_j14__v4_j14,7375.33642692,5.721e-07,153677.07603413577
h2_v6_j14__v4_j12,h2,v6_j14__v4_j12,10205.73770125,2.227e-07,212653.06935353094
h2_v6_j14__v5_j16,h2,v6_j14__v5_j16,725.0731613,3.287e-10,15108.07329855516
h2_v6_j14__v5_j14,h2,v6_j14__v5_j14,3512.64708514,3.64e-07,73191.68942772898
h2_v6_j14__v5_j12,h2,v6_j14__v5_j12,6145.26469324,4.965e-07,128046.53982507435
h2_v6_j14__v6_j12,h2,v6_j14__v6_j12,2426.52718083,2.734e-07,50560.62265935653
h2_v6_j15__v0_j17,h2,v6_j15__v0_j17,21524.3093519,2.82e-10,448493.83585821814
h2_v6_j15__v0_j15,h2,v6_j15__v0_j15,25492.0725863,1.61e-10,531168.6071449533
h2_v6_j15__v0_j13,h2,v6_j15__v0_j13,29232.93207734,6.161e-09,609115.4715536388
h2_v6_j15__v1_j17,h2,v6_j15__v1_j17,16672.9484033,3.6e-09,347407.87554245477
h2_v6_j15__v1_j15,h2,v6_j15__v1_j15,20419.26950287,3.472e-09,425468.5414078806
h2_v6_j15__v1_j13,h2,v6_j15__v1_j13,23956.41777988,5.952e-08,499170.75283867243
h2_v6_j15__v2_j17,h2,v6_j15__v2_j17,12144.73277755,1.73e-08,253055.17124040157
h2_v6_j15__v2_j15,h2,v6_j15__v2_j15,15670.54517181,3.716e-08,326521.1811999048
h2_v6_j15__v2_j13,h2,v6_j15__v2_j13,19005.934573,2.539e-07,396019.4197804845
h2_v6_j15__v3_j17,h2,v6_j15__v3_j17,7943.17887844,1.012e-08,165508.99291851456
h2_v6_j15__v3_j15,h2,v6_j15__v3_j15,11246.81057342,2.352e-07,234345.50827056594
h2_v6_j15__v3_j13,h2,v6_j15__v3_j13,14380.29620101,4.935e-07,299636.75482107984
h2_v6_j15__v4_j17,h2,v6_j15__v4_j17,4076.41143583,1.952e-08,84938.6324783666
h2_v6_j15__v4_j15,h2,v6_j15__v4_j15,7152.93196473,5.297e-07,149042.9189641542
h2_v6_j15__v4_j13,h2,v6_j15__v4_j13,10081.83319324,9.596e-08,210071.31831246332
h2_v6_j15__v5_j17,h2,v6_j15__v5_j17,558.46485921,9.335e-11,11636.519565121527
h2_v6_j15__v5_j15,h2,v6_j15__v5_j15,3398.65272264,3.821e-07,70816.43231410996
h2_v6_j15__v5_j13,h2,v6_j15__v5_j13,6117.08138934,7.194e-07,127459.29505607305
h2_v6_j15__v6_j13,h2,v6_j15__v6_j13,2497.80269677,3.101e-07,52045.763437816975
h2_v6_j16__v0_j18,h2,v6_j16__v0_j18,20763.88075663,2.606e-10,432649.07484809007
h2_v6_j16__v0_j16,h2,v6_j16__v0_j16,24819.52989826,1.735e-10,517155.09131008486
h2_v6_j16__v0_j14,h2,v6_j16__v0_j14,28682.61361598,6.11e-09,597648.6953777447
h2_v6_j16__v1_j18,h2,v6_j16__v1_j18,16029.25789789,3.405e-09,333995.5416479244
h2_v6_j16__v1_j16,h2,v6_j16__v1_j16,19855.36729146,3.632e-09,413718.7258059283
h2_v6_j16__v1_j14,h2,v6_j16__v1_j14,23505.59453508,5.679e-08,489777.1205948321
h2_v6_j16__v2_j18,h2,v6_j16__v2_j18,11617.87082798,1.637e-08,242077.1494666376
h2_v6_j16__v2_j16,h2,v6_j16__v2_j16,15214.65634326,3.807e-08,317021.9993168285
h2_v6_j16__v2_j14,h2,v6_j16__v2_j14,18653.5343366,2.273e-07,388676.5902756472
h2_v6_j16__v3_j18,h2,v6_j16__v3_j18,7534.78289769,9.123e-09,156999.401416129
h2_v6_j16__v3_j16,h2,v6_j16__v3_j16,10899.53794645,2.315e-07,227109.52081043465
h2_v6_j16__v3_j14,h2,v6_j16__v3_j14,14126.23998558,3.815e-07,294343.0822242509
h2_v6_j16__v4_j18,h2,v6_j16__v4_j18,3790.11327801,1.461e-08,78973.14680816095
h2_v6_j16__v4_j16,h2,v6_j16__v4_j16,6916.40116097,4.861e-07,144114.41669527258
h2_v6_j16__v4_j14,h2,v6_j16__v4_j14,9927.2335359,1.962e-08,206849.9841358728
h2_v6_j16__v5_j18,h2,v6_j16__v5_j18,400.62250812,1.848e-11,8347.61861392865
h2_v6_j16__v5_j16,h2,v6_j16__v5_j16,3276.97027028,3.99e-07,68280.98140029219
h2_v6_j16__v5_j14,h2,v6_j16__v5_j14,6064.54419268,9.631e-07,126364.59749946129
h2_v6_j16__v6_j14,h2,v6_j16__v6_j14,2551.89710898,3.368e-07,53172.908101737026
h2_v6_j17__v0_j19,h2,v6_j17__v0_j19,19985.40510243,2.404e-10,416428.2741447415
h2_v6_j17__v0_j17,h2,v6_j17__v0_j17,24112.93875109,1.866e-10,502432.12070058845
h2_v6_j17__v0_j15,h2,v6_j17__v0_j15,28080.7019855,5.939e-09,585106.8919875319
h2_v6_j17__v1_j19,h2,v6_j17__v1_j19,15371.27601169,3.2e-09,320285.4236951263
h2_v6_j17__v1_j17,h2,v6_j17__v1_j17,19261.57780249,3.8e-09,401346.1603848251
h2_v6_j17__v1_j15,h2,v6_j17__v1_j15,23007.89890206,5.285e-08,479406.826250251
h2_v6_j17__v2_j19,h2,v6_j17__v2_j19,11080.95654148,1.522e-08,230889.67097696394
h2_v6_j17__v2_j17,h2,v6_j17__v2_j17,14733.36217674,3.902e-08,306993.4560827719
h2_v6_j17__v2_j15,h2,v6_j17__v2_j15,18259.17457101,1.968e-07,380459.4660424835
h2_v6_j17__v3_j19,h2,v6_j17__v3_j19,7121.26263108,7.725e-09,148383.03712099956
h2_v6_j17__v3_j17,h2,v6_j17__v3_j17,10531.80827763,2.266e-07,219447.27776088493
h2_v6_j17__v3_j15,h2,v6_j17__v3_j15,13835.43997261,2.736e-07,288283.79311293626
h2_v6_j17__v4_j19,h2,v6_j17__v4_j19,3504.62919453,1.091e-08,73024.6236949159
h2_v6_j17__v4_j17,h2,v6_j17__v4_j17,6665.04083358,4.42e-07,138876.9172907322
h2_v6_j17__v4_j15,h2,v6_j17__v4_j15,9741.56136393,1.198e-09,202981.20380673293
h2_v6_j17__v5_j19,h2,v6_j17__v5_j19,251.0825413,1.851e-12,5231.711281585267
h2_v6_j17__v5_j17,h2,v6_j17__v5_j17,3147.0942584,4.135e-07,65574.80440749186
h2_v6_j17__v5_j15,h2,v6_j17__v5_j15,5987.28212183,1.211e-06,124754.71715648027
h2_v6_j17__v6_j15,h2,v6_j17__v6_j15,2588.62939919,3.506e-07,53938.28484237033
h2_v6_j18__v0_j20,h2,v6_j18__v0_j20,19187.3070279,2.221e-10,399798.6085426987
h2_v6_j18__v0_j18,h2,v6_j18__v0_j18,23371.53127676,2.002e-10,486983.69554278604
h2_v6_j18__v0_j16,h2,v6_j18__v0_j16,27427.1804184,5.659e-09,571489.712004989
h2_v6_j18__v1_j20,h2,v6_j18__v1_j20,14697.29624309,3.003e-09,306241.96395997965
h2_v6_j18__v1_j18,h2,v6_j18__v1_j18,18636.90841802,3.982e-09,388330.16234262026
h2_v6_j18__v1_j16,h2,v6_j18__v1_j16,22463.01781304,4.799e-08,468053.3465308373
h2_v6_j18__v2_j20,h2,v6_j18__v2_j20,10532.25248129,1.388e-08,219456.53346336153
h2_v6_j18__v2_j18,h2,v6_j18__v2_j18,14225.52134956,4.002e-08,296411.7701915466
h2_v6_j18__v2_j16,h2,v6_j18__v2_j16,17822.30686483,1.639e-07,371356.6200415291
h2_v6_j18__v3_j20,h2,v6_j18__v3_j20,6700.99579869,6.102e-09,139626.0972043218
h2_v6_j18__v3_j18,h2,v6_j18__v3_j18,10142.43341926,2.203e-07,211334.02214082962
h2_v6_j18__v3_j16,h2,v6_j18__v3_j16,13507.18846658,1.758e-07,281444.1415051305
h2_v6_j18__v4_j20,h2,v6_j18__v4_j20,3218.6850564,8.063e-09,67066.51459815293
h2_v6_j18__v4_j18,h2,v6_j18__v4_j18,6397.76379814,3.981e-07,133307.76750285682
h2_v6_j18__v4_j16,h2,v6_j18__v4_j16,9524.05168111,4.475e-08,198449.0373901768
h2_v6_j18__v5_j20,h2,v6_j18__v5_j20,109.33371674,2.982e-14,2278.1450130491644
h2_v6_j18__v5_j18,h2,v6_j18__v5_j18,3008.27302969,4.237e-07,62682.23933862924
h2_v6_j18__v5_j16,h2,v6_j18__v5_j16,5884.62079041,1.442e-06,122615.60209498805
h2_v6_j18__v6_j16,h2,v6_j18__v6_j16,2607.65052014,3.494e-07,54334.620694904224
h2_v6_j19__v0_j21,h2,v6_j19__v0_j21,18367.20610115,2.062e-10,382710.4778893211
h2_v6_j19__v0_j19,h2,v6_j19__v0_j19,22593.72795868,2.15e-10,470776.90405109257
h2_v6_j19__v0_j17,h2,v6_j19__v0_j17,26721.26160591,5.283e-09,556780.7505771433
h2_v6_j19__v1_j21,h2,v6_j19__v1_j21,14004.86284599,2.813e-09,291813.9929963351
h2_v6_j19__v1_j19,h2,v6_j19__v1_j19,17979.5988665,4.18e-09,374634.05357147276
h2_v6_j19__v1_j17,h2,v6_j19__v1_j17,21869.9006573,4.24e-08,455694.7902611715
h2_v6_j19__v2_j21,h2,v6_j19__v2_j21,9969.3458747,1.24e-08,207727.46289984087
h2_v6_j19__v2_j19,h2,v6_j19__v2_j19,13689.27939773,4.105e-08,285238.30088331515
h2_v6_j19__v2_j17,h2,v6_j19__v2_j17,17341.68503155,1.301e-07,361342.0859591183
h2_v6_j19__v3_j21,h2,v6_j19__v3_j21,6271.79340653,4.432e-09,130682.9704320628
h2_v6_j19__v3_j19,h2,v6_j19__v3_j19,9729.58548733,2.121e-07,202731.66702735072
h2_v6_j19__v3_j17,h2,v6_j19__v3_j17,13140.13113244,9.428e-08,273795.90763723134
h2_v6_j19__v4_j21,h2,v6_j19__v4_j21,2930.6203338,5.841e-09,61064.21969046972
h2_v6_j19__v4_j19,h2,v6_j19__v4_j19,6112.95205079,3.554e-07,127373.25360147543
h2_v6_j19__v4_j17,h2,v6_j19__v4_j17,9273.36368984,1.504e-07,193225.5471972917
h2_v6_j19__v5_j19,h2,v6_j19__v5_j19,2859.40539612,4.274e-07,59580.341158140065
h2_v6_j19__v5_j17,h2,v6_j19__v5_j17,5755.41711322,1.635e-06,119923.43428404664
h2_v6_j19__v6_j17,h2,v6_j19__v6_j17,2608.32285482,3.322e-07,54348.62987655478
h2_v7_j0__v0_j2,h2,v7_j0__v0_j2,34435.02796732,9.532e-12,717509.5622561797
h2_v7_j0__v1_j2,h2,v7_j0__v1_j2,28473.50577289,6.338e-11,593291.5948955779
h2_v7_j0__v2_j2,h2,v7_j0__v2_j2,22850.01400058,6.333e-09,476117.03869278805
h2_v7_j0__v3_j2,h2,v7_j0__v3_j2,17557.7088492,1.069e-07,365843.2919690585
h2_v7_j0__v4_j2,h2,v7_j0__v4_j2,12592.42317346,9.466e-07,262383.52550514997
h2_v7_j0__v5_j2,h2,v7_j0__v5_j2,7952.94266292,3.098e-06,165712.4371769266
h2_v7_j0__v6_j2,h2,v7_j0__v6_j2,3641.41265478,5.601e-07,75874.72855851598
h2_v7_j1__v0_j3,h2,v7_j1__v0_j3,34042.25947744,3.553e-11,709325.5948289057
h2_v7_j1__v0_j1,h2,v7_j1__v0_j1,34886.86759288,1.177e-11,726924.3724388005
h2_v7_j1__v1_j3,h2,v7_j1__v1_j3,28106.0492314,5.659e-11,585635.0428961755
h2_v7_j1__v1_j1,h2,v7_j1__v1_j1,28908.38441895,6.177e-10,602352.9956083986
h2_v7_j1__v2_j3,h2,v7_j1__v2_j3,22507.32152701,6.322e-10,468976.48614457896
h2_v7_j1__v2_j1,h2,v7_j1__v2_j1,23268.30171193,1.017e-08,484832.7404181563
h2_v7_j1__v3_j3,h2,v7_j1__v3_j3,17239.41284756,3.146e-08,359211.07941440784
h2_v7_j1__v3_j1,h2,v7_j1__v3_j1,17959.65588812,9.42e-08,374218.5093267839
h2_v7_j1__v4_j3,h2,v7_j1__v4_j3,12298.35642477,4.052e-07,256256.16866586113
h2_v7_j1__v4_j1,h2,v7_j1__v4_j1,12978.14686501,5.78e-07,270420.7031528212
h2_v7_j1__v5_j3,h2,v7_j1__v5_j3,7683.16803024,1.579e-06,160091.24590663787
h2_v7_j1__v5_j1,h2,v7_j1__v5_j1,8322.40797001,1.505e-06,173410.8450600442
h2_v7_j1__v6_j3,h2,v7_j1__v6_j3,3396.26601337,2.936e-07,70766.70136209285
h2_v7_j1__v6_j1,h2,v7_j1__v6_j1,3994.40411337,2.477e-07,83229.87713494366
h2_v7_j2__v0_j4,h2,v7_j2__v0_j4,33599.33448464,6.771e-11,700096.5354537294
h2_v7_j2__v0_j2,h2,v7_j2__v0_j2,34771.1093561,9.085e-12,724512.3621486276
h2_v7_j2__v0_j0,h2,v7_j2__v0_j0,35280.97322731,4.768e-11,735136.2014377757
h2_v7_j2__v1_j4,h2,v7_j2__v1_j4,27696.63422398,3.133e-10,577104.2183231907
h2_v7_j2__v1_j2,h2,v7_j2__v1_j2,28809.58716167,4.548e-10,600294.3947880258
h2_v7_j2__v1_j0,h2,v7_j2__v1_j0,29293.98348509,1.114e-09,610387.5764838685
h2_v7_j2__v2_j4,h2,v7_j2__v2_j4,22130.69969481,4.349e-11,461128.9604734978
h2_v7_j2__v2_j2,h2,v7_j2__v2_j2,23186.09538793,7.381e-09,483119.83855543955
h2_v7_j2__v2_j0,h2,v7_j2__v2_j0,23645.58064935,1.209e-08,492693.9579404307
h2_v7_j2__v3_j4,h2,v7_j2__v3_j4,16895.10890503,9.926e-09,352036.9493012501
h2_v7_j2__v3_j2,h2,v7_j2__v3_j2,17893.79023799,6.781e-08,372846.0918617148
h2_v7_j2__v3_j0,h2,v7_j2__v3_j0,18328.74136387,8.383e-08,381909.0028089389
h2_v7_j2__v4_j4,h2,v7_j2__v4_j4,11986.1641175,2.355e-07,249751.1364660433
h2_v7_j2__v4_j2,h2,v7_j2__v4_j2,12928.50456224,4.133e-07,269386.3253975978
h2_v7_j2__v4_j0,h2,v7_j2__v4_j0,13339.09927318,4.027e-07,277941.7310035074
h2_v7_j2__v5_j4,h2,v7_j2__v5_j4,7403.19080196,1.123e-06,154257.46703776254
h2_v7_j2__v5_j2,h2,v7_j2__v5_j2,8289.0240517,1.066e-06,172715.23706937445
h2_v7_j2__v5_j0,h2,v7_j2__v5_j0,8675.21182361,8.631e-07,180762.0845827496
h2_v7_j2__v6_j4,h2,v7_j2__v6_j4,3148.97587785,2.084e-07,65614.01099530655
h2_v7_j2__v6_j2,h2,v7_j2__v6_j2,3977.49404356,1.803e-07,82877.52845096383
h2_v7_j2__v6_j0,h2,v7_j2__v6_j0,4338.95417595,1.164e-07,90409.13555784182
h2_v7_j2__v7_j0,h2,v7_j2__v7_j0,336.08138878,9.738e-12,7002.799892447837
h2_v7_j3__v0_j5,h2,v7_j3__v0_j5,33109.52852851,9.956e-11,689890.6353015114
h2_v7_j3__v0_j3,h2,v7_j3__v0_j3,34598.18880606,9.451e-12,720909.2825088479
h2_v7_j3__v0_j1,h2,v7_j3__v0_j1,35442.79692149,1.345e-10,738508.0601185343
h2_v7_j3__v1_j5,h2,v7_j3__v1_j5,27248.33668149,6.566e-10,567763.2131764027
h2_v7_j3__v1_j3,h2,v7_j3__v1_j3,28661.97856002,4.447e-10,597218.7305761178
h2_v7_j3__v1_j1,h2,v7_j3__v1_j1,29464.31374757,2.574e-09,613936.6832883407
h2_v7_j3__v2_j5,h2,v7_j3__v2_j5,21723.0371205,9.678e-10,452634.65068176517
h2_v7_j3__v2_j3,h2,v7_j3__v2_j3,23063.25085562,7.05e-09,480560.17382431286
h2_v7_j3__v2_j1,h2,v7_j3__v2_j1,23824.23104054,2.398e-08,496416.42809789017
h2_v7_j3__v3_j5,h2,v7_j3__v3_j5,16527.51162383,1.62e-09,344377.46476211504
h2_v7_j3__v3_j3,h2,v7_j3__v3_j3,17795.34217617,6.399e-08,370794.76709414157
h2_v7_j3__v3_j1,h2,v7_j3__v3_j1,18515.58521674,1.46e-07,385802.1970067261
h2_v7_j3__v4_j5,h2,v7_j3__v4_j5,11658.40181719,1.394e-07,242921.67825149815
h2_v7_j3__v4_j3,h2,v7_j3__v4_j3,12854.28575339,3.864e-07,267839.8563458033
h2_v7_j3__v4_j1,h2,v7_j3__v4_j1,13534.07619362,6.167e-07,282004.39083255496
h2_v7_j3__v5_j5,h2,v7_j3__v5_j5,7115.4251392,8.445e-07,148261.40352606052
h2_v7_j3__v5_j3,h2,v7_j3__v5_j3,8239.09735886,9.817e-07,171674.93358658
h2_v7_j3__v5_j1,h2,v7_j3__v5_j1,8878.33729863,1.169e-06,184994.53273998635
h2_v7_j3__v6_j5,h2,v7_j3__v6_j5,2901.8368024,1.52e-07,60464.46820966359
h2_v7_j3__v6_j3,h2,v7_j3__v6_j3,3952.19534199,1.732e-07,82350.389042035
h2_v7_j3__v6_j1,h2,v7_j3__v6_j1,4550.33344199,1.299e-07,94813.56481488583
h2_v7_j3__v7_j1,h2,v7_j3__v7_j1,555.92932862,1.542e-10,11583.687679942152
h2_v7_j4__v0_j6,h2,v7_j4__v0_j6,32576.08203383,1.27e-10,678775.41386919
h2_v7_j4__v0_j4,h2,v7_j4__v0_j4,34368.94127502,1.05e-11,716132.5390196042
h2_v7_j4__v0_j2,h2,v7_j4__v0_j2,35540.71614504,2.688e-10,740548.3656844976
h2_v7_j4__v1_j6,h2,v7_j4__v1_j6,26764.15465814,1.006e-09,557674.4967694967
h2_v7_j4__v1_j4,h2,v7_j4__v1_j4,28466.24101435,4.603e-10,593140.221888857
h2_v7_j4__v1_j2,h2,v7_j4__v1_j2,29579.19395204,4.537e-09,616330.398353692
h2_v7_j4__v2_j6,h2,v7_j4__v2_j6,21287.10542645,2.569e-09,443551.30800905835
h2_v7_j4__v2_j4,h2,v7_j4__v2_j4,22900.30648518,7.071e-09,477164.9640391641
h2_v7_j4__v2_j2,h2,v7_j4__v2_j2,23955.7021783,3.795e-08,499155.8421211058
h2_v7_j4__v3_j6,h2,v7_j4__v3_j6,16139.18344974,7.107e-11,336286.0185037444
h2_v7_j4__v3_j4,h2,v7_j4__v3_j4,17664.71569397,6.322e-08,368072.95283712004
h2_v7_j4__v3_j2,h2,v7_j4__v3_j2,18663.39702836,2.085e-07,388882.09542738105
h2_v7_j4__v4_j6,h2,v7_j4__v4_j6,11317.44224677,7.907e-08,235817.2335462032
h2_v7_j4__v4_j4,h2,v7_j4__v4_j4,12755.77090787,3.77e-07,265787.1400317096
h2_v7_j4__v4_j2,h2,v7_j4__v4_j2,13698.11135261,7.882e-07,285422.32896326407
h2_v7_j4__v5_j6,h2,v7_j4__v5_j6,6822.07702648,6.426e-07,142149.02063076693
h2_v7_j4__v5_j4,h2,v7_j4__v5_j4,8172.79759089,9.391e-07,170293.47057342413
h2_v7_j4__v5_j2,h2,v7_j4__v5_j2,9058.63084208,1.324e-06,188751.2406352491
h2_v7_j4__v6_j6,h2,v7_j4__v6_j6,2656.91658851,1.087e-07,55361.15899723374
h2_v7_j4__v6_j4,h2,v7_j4__v6_j4,3918.58266823,1.752e-07,81650.01456118122
h2_v7_j4__v6_j2,h2,v7_j4__v6_j2,4747.10083249,1.122e-07,98913.5319866254
h2_v7_j4__v7_j2,h2,v7_j4__v7_j2,769.60679037,8.646e-10,16036.0035656663
h2_v7_j5__v0_j7,h2,v7_j5__v0_j7,32002.12458922,1.478e-10,666816.081202853
h2_v7_j5__v0_j5,h2,v7_j5__v0_j5,34084.43896828,1.199e-11,710204.4728143548
h2_v7_j5__v0_j3,h2,v7_j5__v0_j3,35573.09924583,4.523e-10,741223.1200216912
h2_v7_j5__v1_j7,h2,v7_j5__v1_j7,26246.93761843,1.317e-09,546897.4423089646
h2_v7_j5__v1_j5,h2,v7_j5__v1_j5,28223.24712127,4.848e-10,588077.0506894544
h2_v7_j5__v1_j3,h2,v7_j5__v1_j3,29636.88900123,6.989e-09,617532.5681189658
h2_v7_j5__v2_j7,h2,v7_j5__v2_j7,20825.49378229,4.382e-09,433932.88199680333
h2_v7_j5__v2_j5,h2,v7_j5__v2_j5,22697.94756027,7.225e-09,472948.4881946084
h2_v7_j5__v2_j3,h2,v7_j5__v2_j3,24038.1612954,5.379e-08,500874.01133736444
h2_v7_j5__v3_j7,h2,v7_j5__v3_j7,15732.47476004,2.354e-09,327811.5844423179
h2_v7_j5__v3_j5,h2,v7_j5__v3_j5,17502.4220636,6.35e-08,364691.3022749583
h2_v7_j5__v3_j3,h2,v7_j5__v3_j3,18770.25261595,2.714e-07,391108.60460719327
h2_v7_j5__v4_j7,h2,v7_j5__v4_j7,10965.42131944,4.143e-08,228482.30755998738
h2_v7_j5__v4_j5,h2,v7_j5__v4_j5,12633.31225697,3.728e-07,263235.5157645498
h2_v7_j5__v4_j3,h2,v7_j5__v4_j3,13829.19619317,9.296e-07,288153.69385885494
h2_v7_j5__v5_j7,h2,v7_j5__v5_j7,6525.09679922,4.883e-07,135960.956748191
h2_v7_j5__v5_j5,h2,v7_j5__v5_j5,8090.33557898,9.059e-07,168575.24103911212
h2_v7_j5__v5_j3,h2,v7_j5__v5_j3,9214.00779863,1.383e-06,191988.7710994233
h2_v7_j5__v6_j7,h2,v7_j5__v6_j7,2416.01615462,7.51e-08,50341.608409623455
